championship_name,event,round_name,player_a,player_a_country,score_a,player_b,player_b_country,score_b,winner,winner_country
World Archery Championship 2021,Compound Women,Round of 96,Danelle Wentzel-Lutz,RSA,0,BYE,,0,Danelle Wentzel-Lutz,RSA
World Archery Championship 2021,Compound Women,Round of 96,BYE,,0,Erika Damsbo,DEN,0,Erika Damsbo,DEN
World Archery Championship 2021,Compound Women,Round of 96,Esmeralda Sanchez,MEX,143,Etsuko Miyata,JPN,139,Esmeralda Sanchez,MEX
World Archery Championship 2021,Compound Women,Round of 96,BYE,,0,Andrea Becerra,MEX,0,Andrea Becerra,MEX
World Archery Championship 2021,Compound Women,Round of 96,Linda Ochoa-Anderson,USA,0,BYE,,0,Linda Ochoa-Anderson,USA
World Archery Championship 2021,Compound Women,Round of 96,Rita Pereira,POR,134,Paola Natale,ITA,144,Paola Natale,ITA
World Archery Championship 2021,Compound Women,Round of 96,Carolin Landesfeind,GER,137,Astrid Barria,PAN,130,Carolin Landesfeind,GER
World Archery Championship 2021,Compound Women,Round of 96,BYE,,0,Layla Annison,GBR,0,Layla Annison,GBR
World Archery Championship 2021,Compound Women,Round of 96,Maris Tetsmann,EST,0,BYE,,0,Maris Tetsmann,EST
World Archery Championship 2021,Compound Women,Round of 96,BYE,,0,Yun Soo Song,KOR,0,Yun Soo Song,KOR
World Archery Championship 2021,Compound Women,Round of 96,BYE,,0,BYE,,0,,
World Archery Championship 2021,Compound Women,Round of 96,BYE,,0,Ella Gibson,GBR,0,Ella Gibson,GBR
World Archery Championship 2021,Recurve Men,Quarterfinal,Great Britain,GBR,5,Belgium,BEL,3,Great Britain,GBR
World Archery Championship 2021,Recurve Men,Quarterfinal,India,IND,3,Chinese Taipei,TPE,5,Chinese Taipei,TPE
World Archery Championship 2021,Recurve Men,Quarterfinal,France,FRA,5,Türkiye,TUR,4,France,FRA
World Archery Championship 2021,Recurve Men,Quarterfinal,Japan,JPN,5,RAF,RAF,3,Japan,JPN
World Archery Championship 2021,Recurve Men,Quarterfinal,Spain,ESP,6,Ukraine,UKR,0,Spain,ESP
World Archery Championship 2021,Recurve Men,Quarterfinal,Mexico,MEX,0,United States of America,USA,6,United States of America,USA
World Archery Championship 2021,Recurve Men,Elimination Round,Republic of Korea,KOR,0,BYE,,0,Republic of Korea,KOR
World Archery Championship 2021,Recurve Men,Elimination Round,Slovenia,SLO,0,Germany,GER,6,Germany,GER
World Archery Championship 2021,Recurve Men,Elimination Round,Brazil,BRA,6,Guatemala,GUA,0,Brazil,BRA
World Archery Championship 2021,Recurve Men,Elimination Round,BYE,,0,Italy,ITA,0,Italy,ITA
World Archery Championship 2021,Recurve Men,Elimination Round,Great Britain,GBR,0,BYE,,0,Great Britain,GBR
World Archery Championship 2021,Recurve Men,Elimination Round,Belgium,BEL,5,Bangladesh,BAN,3,Belgium,BEL
World Archery Championship 2021,Recurve Men,Elimination Round,India,IND,5,Canada,CAN,4,India,IND
World Archery Championship 2021,Recurve Men,Elimination Round,BYE,,0,Chinese Taipei,TPE,0,Chinese Taipei,TPE
World Archery Championship 2021,Recurve Men,Elimination Round,France,FRA,0,BYE,,0,France,FRA
World Archery Championship 2021,Recurve Men,Elimination Round,Poland,POL,4,Türkiye,TUR,5,Türkiye,TUR
World Archery Championship 2021,Recurve Men,Elimination Round,Japan,JPN,5,Portugal,POR,1,Japan,JPN
World Archery Championship 2021,Recurve Men,Elimination Round,BYE,,0,RAF,RAF,0,RAF,RAF
World Archery Championship 2021,Recurve Men,Elimination Round,Spain,ESP,0,BYE,,0,Spain,ESP
World Archery Championship 2021,Recurve Men,Elimination Round,Mongolia,MGL,4,Ukraine,UKR,5,Ukraine,UKR
World Archery Championship 2021,Recurve Men,Elimination Round,Netherlands,NED,1,Mexico,MEX,5,Mexico,MEX
World Archery Championship 2021,Recurve Men,Elimination Round,BYE,,0,United States of America,USA,0,United States of America,USA
World Archery Championship 2021,Recurve Women,Gold Medal Match,Republic of Korea,KOR,5,Mexico,MEX,3,Republic of Korea,KOR
World Archery Championship 2021,Recurve Women,Bronze Medal Match,France,FRA,6,Brazil,BRA,2,France,FRA
World Archery Championship 2021,Recurve Women,Final,Republic of Korea,KOR,5,France,FRA,4,Republic of Korea,KOR
World Archery Championship 2021,Recurve Women,Final,Brazil,BRA,0,Mexico,MEX,6,Mexico,MEX
World Archery Championship 2021,Recurve Women,Semifinal,Republic of Korea,KOR,5,Great Britain,GBR,1,Republic of Korea,KOR
World Archery Championship 2021,Recurve Women,Semifinal,Germany,GER,2,France,FRA,6,France,FRA
World Archery Championship 2021,Recurve Women,Semifinal,Brazil,BRA,5,Italy,ITA,3,Brazil,BRA
World Archery Championship 2021,Recurve Women,Semifinal,India,IND,2,Mexico,MEX,6,Mexico,MEX
World Archery Championship 2021,Recurve Women,Quarterfinal,Republic of Korea,KOR,6,Czech Republic,CZE,0,Republic of Korea,KOR
World Archery Championship 2021,Recurve Women,Quarterfinal,Ukraine,UKR,0,Great Britain,GBR,6,Great Britain,GBR
World Archery Championship 2021,Recurve Women,Quarterfinal,Germany,GER,5,Belarus,BLR,1,Germany,GER
World Archery Championship 2021,Recurve Women,Quarterfinal,Poland,POL,2,France,FRA,6,France,FRA
World Archery Championship 2021,Recurve Women,Quarterfinal,RAF,RAF,4,Brazil,BRA,5,Brazil,BRA
World Archery Championship 2021,Recurve Women,Quarterfinal,Italy,ITA,6,United States of America,USA,2,Italy,ITA
World Archery Championship 2021,Recurve Women,Quarterfinal,India,IND,5,Japan,JPN,1,India,IND
World Archery Championship 2021,Recurve Women,Quarterfinal,Slovenia,SLO,0,Mexico,MEX,6,Mexico,MEX
World Archery Championship 2021,Recurve Women,Elimination Round,Republic of Korea,KOR,0,BYE,,0,Republic of Korea,KOR
World Archery Championship 2021,Recurve Women,Elimination Round,Czech Republic,CZE,6,Türkiye,TUR,0,Czech Republic,CZE
World Archery Championship 2021,Recurve Women,Elimination Round,Ukraine,UKR,0,BYE,,0,Ukraine,UKR
World Archery Championship 2021,Recurve Women,Elimination Round,BYE,,0,Great Britain,GBR,0,Great Britain,GBR
World Archery Championship 2021,Recurve Women,Elimination Round,Germany,GER,0,BYE,,0,Germany,GER
World Archery Championship 2021,Recurve Women,Elimination Round,BYE,,0,Belarus,BLR,0,Belarus,BLR
World Archery Championship 2021,Recurve Women,Elimination Round,Poland,POL,6,Saudi Arabia,KSA,0,Poland,POL
World Archery Championship 2021,Recurve Women,Elimination Round,BYE,,0,France,FRA,0,France,FRA
World Archery Championship 2021,Recurve Women,Elimination Round,RAF,RAF,0,BYE,,0,RAF,RAF
World Archery Championship 2021,Recurve Women,Elimination Round,Canada,CAN,4,Brazil,BRA,5,Brazil,BRA
World Archery Championship 2021,Recurve Women,Elimination Round,Italy,ITA,0,BYE,,0,Italy,ITA
World Archery Championship 2021,Recurve Women,Elimination Round,BYE,,0,United States of America,USA,0,United States of America,USA
World Archery Championship 2021,Recurve Women,Elimination Round,India,IND,0,BYE,,0,India,IND
World Archery Championship 2021,Recurve Women,Elimination Round,BYE,,0,Japan,JPN,0,Japan,JPN
World Archery Championship 2021,Recurve Women,Elimination Round,Spain,ESP,3,Slovenia,SLO,5,Slovenia,SLO
World Archery Championship 2021,Recurve Women,Elimination Round,BYE,,0,Mexico,MEX,0,Mexico,MEX
World Archery Championship 2021,Compound Men,Gold Medal Match,United States of America,USA,226,Mexico,MEX,211,United States of America,USA
World Archery Championship 2021,Compound Men,Bronze Medal Match,Austria,AUT,231,Netherlands,NED,231,Austria,AUT
World Archery Championship 2021,Compound Men,Final,United States of America,USA,232,Austria,AUT,231,United States of America,USA
World Archery Championship 2021,Compound Men,Final,Netherlands,NED,232,Mexico,MEX,234,Mexico,MEX
World Archery Championship 2021,Compound Men,Semifinal,Guatemala,GUA,233,United States of America,USA,235,United States of America,USA
World Archery Championship 2021,Compound Men,Semifinal,India,IND,235,Austria,AUT,238,Austria,AUT
World Archery Championship 2021,Compound Men,Semifinal,Republic of Korea,KOR,230,Netherlands,NED,232,Netherlands,NED
World Archery Championship 2021,Compound Men,Semifinal,Great Britain,GBR,230,Mexico,MEX,236,Mexico,MEX
World Archery Championship 2021,Compound Men,Quarterfinal,Türkiye,TUR,233,Guatemala,GUA,233,Guatemala,GUA
World Archery Championship 2021,Compound Men,Quarterfinal,United States of America,USA,235,Colombia,COL,231,United States of America,USA
World Archery Championship 2021,Compound Men,Quarterfinal,India,IND,236,Italy,ITA,230,India,IND
World Archery Championship 2021,Compound Men,Quarterfinal,Austria,AUT,233,Denmark,DEN,231,Austria,AUT
World Archery Championship 2021,Compound Men,Quarterfinal,Republic of Korea,KOR,235,Portugal,POR,233,Republic of Korea,KOR
World Archery Championship 2021,Compound Men,Quarterfinal,Netherlands,NED,237,France,FRA,235,Netherlands,NED
World Archery Championship 2021,Compound Men,Quarterfinal,Great Britain,GBR,232,RAF,RAF,230,Great Britain,GBR
World Archery Championship 2021,Compound Men,Quarterfinal,Mexico,MEX,238,Germany,GER,235,Mexico,MEX
World Archery Championship 2021,Compound Men,Elimination Round,Türkiye,TUR,0,BYE,,0,Türkiye,TUR
World Archery Championship 2021,Compound Men,Elimination Round,Guatemala,GUA,234,Slovenia,SLO,229,Guatemala,GUA
World Archery Championship 2021,Compound Men,Elimination Round,United States of America,USA,235,Saudi Arabia,KSA,191,United States of America,USA
World Archery Championship 2021,Compound Men,Elimination Round,BYE,,0,Colombia,COL,0,Colombia,COL
World Archery Championship 2021,Compound Men,Elimination Round,India,IND,0,BYE,,0,India,IND
World Archery Championship 2021,Compound Men,Elimination Round,Kazakhstan,KAZ,228,Italy,ITA,233,Italy,ITA
World Archery Championship 2021,Compound Men,Elimination Round,Austria,AUT,238,Faroe Islands,FRO,228,Austria,AUT
World Archery Championship 2021,Compound Men,Elimination Round,BYE,,0,Denmark,DEN,0,Denmark,DEN
World Archery Championship 2021,Compound Men,Elimination Round,Republic of Korea,KOR,0,BYE,,0,Republic of Korea,KOR
World Archery Championship 2021,Compound Men,Elimination Round,Portugal,POR,231,Canada,CAN,230,Portugal,POR
World Archery Championship 2021,Compound Men,Elimination Round,Netherlands,NED,232,Chinese Taipei,TPE,225,Netherlands,NED
World Archery Championship 2021,Compound Men,Elimination Round,BYE,,0,France,FRA,0,France,FRA
World Archery Championship 2021,Compound Men,Elimination Round,Great Britain,GBR,0,BYE,,0,Great Britain,GBR
World Archery Championship 2021,Compound Men,Elimination Round,Mongolia,MGL,213,RAF,RAF,235,RAF,RAF
World Archery Championship 2021,Compound Men,Elimination Round,Mexico,MEX,232,Spain,ESP,223,Mexico,MEX
World Archery Championship 2021,Compound Men,Elimination Round,BYE,,0,Germany,GER,0,Germany,GER
World Archery Championship 2021,Compound Women,Gold Medal Match,Colombia,COL,229,India,IND,224,Colombia,COL
World Archery Championship 2021,Compound Women,Bronze Medal Match,France,FRA,222,United States of America,USA,229,United States of America,USA
World Archery Championship 2021,Compound Women,Final,Colombia,COL,234,France,FRA,220,Colombia,COL
World Archery Championship 2021,Compound Women,Final,United States of America,USA,225,India,IND,226,India,IND
World Archery Championship 2021,Compound Women,Semifinal,Colombia,COL,231,Türkiye,TUR,230,Colombia,COL
World Archery Championship 2021,Compound Women,Semifinal,RAF,RAF,222,France,FRA,222,France,FRA
World Archery Championship 2021,Compound Women,Semifinal,United States of America,USA,227,Estonia,EST,223,United States of America,USA
World Archery Championship 2021,Compound Women,Semifinal,India,IND,230,Great Britain,GBR,230,India,IND
World Archery Championship 2021,Compound Women,Quarterfinal,Colombia,COL,234,Portugal,POR,210,Colombia,COL
World Archery Championship 2021,Compound Women,Quarterfinal,Netherlands,NED,221,Türkiye,TUR,229,Türkiye,TUR
World Archery Championship 2021,Compound Women,Quarterfinal,RAF,RAF,228,Mexico,MEX,227,RAF,RAF
World Archery Championship 2021,Compound Women,Quarterfinal,Italy,ITA,230,France,FRA,232,France,FRA
World Archery Championship 2021,Compound Women,Quarterfinal,United States of America,USA,236,Germany,GER,224,United States of America,USA
World Archery Championship 2021,Compound Women,Quarterfinal,Estonia,EST,232,Republic of Korea,KOR,231,Estonia,EST
World Archery Championship 2021,Compound Women,Quarterfinal,India,IND,235,Denmark,DEN,226,India,IND
World Archery Championship 2021,Compound Women,Quarterfinal,Chinese Taipei,TPE,223,Great Britain,GBR,233,Great Britain,GBR
World Archery Championship 2021,Compound Mixed,Gold Medal Match,India,IND,150,Colombia,COL,154,Colombia,COL
World Archery Championship 2021,Compound Mixed,Bronze Medal Match,Republic of Korea,KOR,152,Denmark,DEN,148,Republic of Korea,KOR
World Archery Championship 2021,Compound Mixed,Final,Republic of Korea,KOR,156,India,IND,159,India,IND
World Archery Championship 2021,Compound Mixed,Final,Denmark,DEN,155,Colombia,COL,157,Colombia,COL
World Archery Championship 2021,Compound Mixed,Semifinal,Italy,ITA,154,Republic of Korea,KOR,155,Republic of Korea,KOR
World Archery Championship 2021,Compound Mixed,Semifinal,India,IND,157,Netherlands,NED,155,India,IND
World Archery Championship 2021,Compound Mixed,Semifinal,Guatemala,GUA,153,Denmark,DEN,157,Denmark,DEN
World Archery Championship 2021,Compound Mixed,Semifinal,Mexico,MEX,156,Colombia,COL,156,Colombia,COL
World Archery Championship 2021,Compound Mixed,Quarterfinal,Türkiye,TUR,154,Italy,ITA,155,Italy,ITA
World Archery Championship 2021,Compound Mixed,Quarterfinal,Slovenia,SLO,155,Republic of Korea,KOR,156,Republic of Korea,KOR
World Archery Championship 2021,Compound Mixed,Quarterfinal,India,IND,157,RAF,RAF,150,India,IND
World Archery Championship 2021,Compound Mixed,Quarterfinal,Ukraine,UKR,153,Netherlands,NED,157,Netherlands,NED
World Archery Championship 2021,Compound Mixed,Quarterfinal,Great Britain,GBR,150,Guatemala,GUA,154,Guatemala,GUA
World Archery Championship 2021,Compound Mixed,Quarterfinal,Luxembourg,LUX,153,Denmark,DEN,155,Denmark,DEN
World Archery Championship 2021,Compound Mixed,Quarterfinal,United States of America,USA,155,Mexico,MEX,157,Mexico,MEX
World Archery Championship 2021,Compound Mixed,Quarterfinal,Estonia,EST,149,Colombia,COL,152,Colombia,COL
World Archery Championship 2021,Compound Mixed,Elimination Round,Türkiye,TUR,0,BYE,,0,Türkiye,TUR
World Archery Championship 2021,Compound Mixed,Elimination Round,Germany,GER,149,Italy,ITA,152,Italy,ITA
World Archery Championship 2021,Compound Mixed,Elimination Round,Slovenia,SLO,150,Japan,JPN,141,Slovenia,SLO
World Archery Championship 2021,Compound Mixed,Elimination Round,BYE,,0,Republic of Korea,KOR,0,Republic of Korea,KOR
World Archery Championship 2021,Compound Mixed,Elimination Round,India,IND,0,BYE,,0,India,IND
World Archery Championship 2021,Compound Mixed,Elimination Round,Chinese Taipei,TPE,147,RAF,RAF,148,RAF,RAF
World Archery Championship 2021,Compound Mixed,Elimination Round,Spain,ESP,143,Ukraine,UKR,145,Ukraine,UKR
World Archery Championship 2021,Compound Mixed,Elimination Round,BYE,,0,Netherlands,NED,0,Netherlands,NED
World Archery Championship 2021,Compound Mixed,Elimination Round,Great Britain,GBR,0,BYE,,0,Great Britain,GBR
World Archery Championship 2021,Compound Mixed,Elimination Round,Guatemala,GUA,150,Croatia,CRO,141,Guatemala,GUA
World Archery Championship 2021,Compound Mixed,Elimination Round,France,FRA,149,Luxembourg,LUX,150,Luxembourg,LUX
World Archery Championship 2021,Compound Mixed,Elimination Round,BYE,,0,Denmark,DEN,0,Denmark,DEN
World Archery Championship 2021,Compound Mixed,Elimination Round,United States of America,USA,0,BYE,,0,United States of America,USA
World Archery Championship 2021,Compound Mixed,Elimination Round,Portugal,POR,142,Mexico,MEX,152,Mexico,MEX
World Archery Championship 2021,Compound Mixed,Elimination Round,Estonia,EST,151,Canada,CAN,150,Estonia,EST
World Archery Championship 2021,Compound Mixed,Elimination Round,BYE,,0,Colombia,COL,0,Colombia,COL
World Archery Championship 2021,Recurve Mixed,Gold Medal Match,Republic of Korea,KOR,6,RAF,RAF,0,Republic of Korea,KOR
World Archery Championship 2021,Recurve Mixed,Bronze Medal Match,Japan,JPN,2,Türkiye,TUR,6,Türkiye,TUR
World Archery Championship 2021,Recurve Mixed,Final,Republic of Korea,KOR,5,Japan,JPN,1,Republic of Korea,KOR
World Archery Championship 2021,Recurve Mixed,Final,RAF,RAF,6,Türkiye,TUR,2,RAF,RAF
World Archery Championship 2021,Recurve Mixed,Semifinal,Republic of Korea,KOR,5,Mongolia,MGL,3,Republic of Korea,KOR
World Archery Championship 2021,Recurve Mixed,Semifinal,Germany,GER,4,Japan,JPN,5,Japan,JPN
World Archery Championship 2021,Recurve Mixed,Semifinal,France,FRA,1,RAF,RAF,5,RAF,RAF
World Archery Championship 2021,Recurve Mixed,Semifinal,Chinese Taipei,TPE,4,Türkiye,TUR,5,Türkiye,TUR
World Archery Championship 2021,Recurve Mixed,Quarterfinal,Republic of Korea,KOR,5,India,IND,1,Republic of Korea,KOR
World Archery Championship 2021,Recurve Mixed,Quarterfinal,Mongolia,MGL,5,Netherlands,NED,1,Mongolia,MGL
World Archery Championship 2021,Recurve Mixed,Quarterfinal,Mexico,MEX,2,Germany,GER,6,Germany,GER
World Archery Championship 2021,Recurve Mixed,Quarterfinal,Japan,JPN,5,Spain,ESP,3,Japan,JPN
World Archery Championship 2021,Recurve Mixed,Quarterfinal,France,FRA,5,Republic of Moldova,MDA,4,France,FRA
World Archery Championship 2021,Recurve Mixed,Quarterfinal,Slovenia,SLO,4,RAF,RAF,5,RAF,RAF
World Archery Championship 2021,Recurve Mixed,Quarterfinal,Brazil,BRA,4,Chinese Taipei,TPE,5,Chinese Taipei,TPE
World Archery Championship 2021,Recurve Mixed,Quarterfinal,Türkiye,TUR,5,United States of America,USA,4,Türkiye,TUR
World Archery Championship 2021,Recurve Mixed,Elimination Round,Republic of Korea,KOR,0,BYE,,0,Republic of Korea,KOR
World Archery Championship 2021,Recurve Mixed,Elimination Round,Ukraine,UKR,0,India,IND,6,India,IND
World Archery Championship 2021,Recurve Mixed,Elimination Round,Italy,ITA,3,Mongolia,MGL,5,Mongolia,MGL
World Archery Championship 2021,Recurve Mixed,Elimination Round,BYE,,0,Netherlands,NED,0,Netherlands,NED
World Archery Championship 2021,Recurve Mixed,Elimination Round,Mexico,MEX,0,BYE,,0,Mexico,MEX
World Archery Championship 2021,Recurve Mixed,Elimination Round,Slovakia,SVK,0,Germany,GER,6,Germany,GER
World Archery Championship 2021,Recurve Mixed,Elimination Round,Japan,JPN,5,Belarus,BLR,3,Japan,JPN
World Archery Championship 2021,Recurve Mixed,Elimination Round,BYE,,0,Spain,ESP,0,Spain,ESP
World Archery Championship 2021,Recurve Mixed,Elimination Round,France,FRA,0,BYE,,0,France,FRA
World Archery Championship 2021,Recurve Mixed,Elimination Round,Colombia,COL,2,Republic of Moldova,MDA,6,Republic of Moldova,MDA
World Archery Championship 2021,Recurve Mixed,Elimination Round,Great Britain,GBR,2,Slovenia,SLO,6,Slovenia,SLO
World Archery Championship 2021,Recurve Mixed,Elimination Round,BYE,,0,RAF,RAF,0,RAF,RAF
World Archery Championship 2021,Recurve Mixed,Elimination Round,Brazil,BRA,0,BYE,,0,Brazil,BRA
World Archery Championship 2021,Recurve Mixed,Elimination Round,Poland,POL,1,Chinese Taipei,TPE,5,Chinese Taipei,TPE
World Archery Championship 2021,Recurve Mixed,Elimination Round,Türkiye,TUR,6,Czech Republic,CZE,2,Türkiye,TUR
World Archery Championship 2021,Recurve Mixed,Elimination Round,BYE,,0,United States of America,USA,0,United States of America,USA
World Archery Championship 2023,Compound Women,Round of 96,Sandra Jankowska,POL,0,BYE,,0,Sandra Jankowska,POL
World Archery Championship 2023,Compound Women,Round of 96,Irmak Yuksel,TUR,125,Eiry Cristina Snak Nisi,BRA,134,Eiry Cristina Snak Nisi,BRA
World Archery Championship 2023,Compound Women,Round of 96,Satu Nisula,FIN,130,Jaqueline Ringström,SWE,121,Satu Nisula,FIN
World Archery Championship 2023,Compound Women,Round of 96,BYE,,0,Mariya Klein,LUX,0,Mariya Klein,LUX
World Archery Championship 2023,Compound Women,Round of 96,Yoohyun Oh,KOR,0,BYE,,0,Yoohyun Oh,KOR
World Archery Championship 2023,Compound Women,Round of 96,Madeleine Xue Li Ong,SGP,120,Tiphaine Renaudin,FRA,129,Tiphaine Renaudin,FRA
World Archery Championship 2023,Compound Women,Round of 96,Paola Corado,ESA,138,Ingrid Ronacher,AUT,131,Paola Corado,ESA
World Archery Championship 2023,Compound Women,Round of 96,BYE,,0,Lu-Yun Wang,TPE,0,Lu-Yun Wang,TPE
World Archery Championship 2023,Compound Women,Round of 96,Adel Zhexenbinova,KAZ,132,Yuk Sheung Wong,HKG,119,Adel Zhexenbinova,KAZ
World Archery Championship 2023,Compound Women,Round of 96,Giselle De Sousa,POR,121,Liko Arreola,USA,128,Liko Arreola,USA
World Archery Championship 2023,Compound Women,Round of 96,BYE,,0,BYE,,0,,
World Archery Championship 2023,Compound Women,Round of 96,BYE,,0,Jyothi Surekha Vennam,IND,0,Jyothi Surekha Vennam,IND
World Archery Championship 2023,Recurve Men,Quarterfinal,United States of America,USA,0,Italy,ITA,6,Italy,ITA
World Archery Championship 2023,Recurve Men,Quarterfinal,Indonesia,INA,5,Germany,GER,3,Indonesia,INA
World Archery Championship 2023,Recurve Men,Quarterfinal,People's Republic of China,CHN,6,Australia,AUS,0,People's Republic of China,CHN
World Archery Championship 2023,Recurve Men,Quarterfinal,Japan,JPN,6,Chinese Taipei,TPE,0,Japan,JPN
World Archery Championship 2023,Recurve Men,Quarterfinal,Türkiye,TUR,5,Spain,ESP,4,Türkiye,TUR
World Archery Championship 2023,Recurve Men,Quarterfinal,Mexico,MEX,0,Netherlands,NED,6,Netherlands,NED
World Archery Championship 2023,Recurve Men,Elimination Round,Republic of Korea,KOR,0,BYE,,0,Republic of Korea,KOR
World Archery Championship 2023,Recurve Men,Elimination Round,Slovenia,SLO,2,Brazil,BRA,6,Brazil,BRA
World Archery Championship 2023,Recurve Men,Elimination Round,India,IND,5,Malaysia,MAS,4,India,IND
World Archery Championship 2023,Recurve Men,Elimination Round,BYE,,0,France,FRA,0,France,FRA
World Archery Championship 2023,Recurve Men,Elimination Round,United States of America,USA,0,BYE,,0,United States of America,USA
World Archery Championship 2023,Recurve Men,Elimination Round,Israel,ISR,4,Italy,ITA,5,Italy,ITA
World Archery Championship 2023,Recurve Men,Elimination Round,Indonesia,INA,6,Switzerland,SUI,0,Indonesia,INA
World Archery Championship 2023,Recurve Men,Elimination Round,BYE,,0,Germany,GER,0,Germany,GER
World Archery Championship 2023,Recurve Men,Elimination Round,People's Republic of China,CHN,0,BYE,,0,People's Republic of China,CHN
World Archery Championship 2023,Recurve Men,Elimination Round,Mongolia,MGL,1,Australia,AUS,5,Australia,AUS
World Archery Championship 2023,Recurve Men,Elimination Round,Japan,JPN,5,Great Britain,GBR,4,Japan,JPN
World Archery Championship 2023,Recurve Men,Elimination Round,BYE,,0,Chinese Taipei,TPE,0,Chinese Taipei,TPE
World Archery Championship 2023,Recurve Men,Elimination Round,Türkiye,TUR,0,BYE,,0,Türkiye,TUR
World Archery Championship 2023,Recurve Men,Elimination Round,Spain,ESP,6,Canada,CAN,0,Spain,ESP
World Archery Championship 2023,Recurve Men,Elimination Round,Kazakhstan,KAZ,1,Mexico,MEX,5,Mexico,MEX
World Archery Championship 2023,Recurve Men,Elimination Round,BYE,,0,Netherlands,NED,0,Netherlands,NED
World Archery Championship 2023,Recurve Women,Gold Medal Match,France,FRA,3,Germany,GER,5,Germany,GER
World Archery Championship 2023,Recurve Women,Bronze Medal Match,Netherlands,NED,3,Mexico,MEX,5,Mexico,MEX
World Archery Championship 2023,Recurve Women,Final,France,FRA,6,Netherlands,NED,0,France,FRA
World Archery Championship 2023,Recurve Women,Final,Germany,GER,6,Mexico,MEX,0,Germany,GER
World Archery Championship 2023,Recurve Women,Semifinal,Indonesia,INA,3,France,FRA,5,France,FRA
World Archery Championship 2023,Recurve Women,Semifinal,Netherlands,NED,6,India,IND,2,Netherlands,NED
World Archery Championship 2023,Recurve Women,Semifinal,Germany,GER,5,United States of America,USA,3,Germany,GER
World Archery Championship 2023,Recurve Women,Semifinal,Mexico,MEX,6,People's Republic of China,CHN,0,Mexico,MEX
World Archery Championship 2023,Recurve Women,Quarterfinal,Republic of Korea,KOR,3,Indonesia,INA,5,Indonesia,INA
World Archery Championship 2023,Recurve Women,Quarterfinal,Great Britain,GBR,4,France,FRA,5,France,FRA
World Archery Championship 2023,Recurve Women,Quarterfinal,Italy,ITA,3,Netherlands,NED,5,Netherlands,NED
World Archery Championship 2023,Recurve Women,Quarterfinal,India,IND,6,Ukraine,UKR,0,India,IND
World Archery Championship 2023,Recurve Women,Quarterfinal,Germany,GER,5,Spain,ESP,1,Germany,GER
World Archery Championship 2023,Recurve Women,Quarterfinal,United States of America,USA,6,Chinese Taipei,TPE,2,United States of America,USA
World Archery Championship 2023,Recurve Women,Quarterfinal,Mexico,MEX,5,Japan,JPN,3,Mexico,MEX
World Archery Championship 2023,Recurve Women,Quarterfinal,Vietnam,VIE,2,People's Republic of China,CHN,6,People's Republic of China,CHN
World Archery Championship 2023,Recurve Women,Elimination Round,Republic of Korea,KOR,0,BYE,,0,Republic of Korea,KOR
World Archery Championship 2023,Recurve Women,Elimination Round,Indonesia,INA,5,Denmark,DEN,3,Indonesia,INA
World Archery Championship 2023,Recurve Women,Elimination Round,Great Britain,GBR,6,Malaysia,MAS,0,Great Britain,GBR
World Archery Championship 2023,Recurve Women,Elimination Round,BYE,,0,France,FRA,0,France,FRA
World Archery Championship 2023,Recurve Women,Elimination Round,Italy,ITA,0,BYE,,0,Italy,ITA
World Archery Championship 2023,Recurve Women,Elimination Round,Brazil,BRA,4,Netherlands,NED,5,Netherlands,NED
World Archery Championship 2023,Recurve Women,Elimination Round,India,IND,6,Kazakhstan,KAZ,2,India,IND
World Archery Championship 2023,Recurve Women,Elimination Round,BYE,,0,Ukraine,UKR,0,Ukraine,UKR
World Archery Championship 2023,Recurve Women,Elimination Round,Germany,GER,0,BYE,,0,Germany,GER
World Archery Championship 2023,Recurve Women,Elimination Round,Greece,GRE,2,Spain,ESP,6,Spain,ESP
World Archery Championship 2023,Recurve Women,Elimination Round,United States of America,USA,5,Georgia,GEO,4,United States of America,USA
World Archery Championship 2023,Recurve Women,Elimination Round,BYE,,0,Chinese Taipei,TPE,0,Chinese Taipei,TPE
World Archery Championship 2023,Recurve Women,Elimination Round,Mexico,MEX,0,BYE,,0,Mexico,MEX
World Archery Championship 2023,Recurve Women,Elimination Round,Türkiye,TUR,0,Japan,JPN,6,Japan,JPN
World Archery Championship 2023,Recurve Women,Elimination Round,Poland,POL,0,Vietnam,VIE,6,Vietnam,VIE
World Archery Championship 2023,Recurve Women,Elimination Round,BYE,,0,People's Republic of China,CHN,0,People's Republic of China,CHN
World Archery Championship 2023,Compound Men,Gold Medal Match,Poland,POL,233,Denmark,DEN,233,Poland,POL
World Archery Championship 2023,Compound Men,Bronze Medal Match,Republic of Korea,KOR,231,Netherlands,NED,235,Netherlands,NED
World Archery Championship 2023,Compound Men,Final,Republic of Korea,KOR,229,Poland,POL,233,Poland,POL
World Archery Championship 2023,Compound Men,Final,Netherlands,NED,227,Denmark,DEN,227,Denmark,DEN
World Archery Championship 2023,Compound Men,Semifinal,Republic of Korea,KOR,236,Italy,ITA,230,Republic of Korea,KOR
World Archery Championship 2023,Compound Men,Semifinal,Poland,POL,235,Chinese Taipei,TPE,232,Poland,POL
World Archery Championship 2023,Compound Men,Semifinal,India,IND,230,Netherlands,NED,235,Netherlands,NED
World Archery Championship 2023,Compound Men,Semifinal,Slovenia,SLO,229,Denmark,DEN,233,Denmark,DEN
