championship_name,event,round_name,player_a,player_a_country,score_a,player_b,player_b_country,score_b,winner,winner_country
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Jean-Charles Valladont,FRA,6,Haziq Kamaruddin,MYS,2,Lucas Daniel,FRA
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Jean-Charles Valladont,FRA,6,Haziq Kamaruddin,MYS,2,Pierre Plihon,FRA
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Jean-Charles Valladont,FRA,6,Haziq Kamaruddin,MYS,2,Jean-Charles Valladont,FRA
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Jean-Charles Valladont,FRA,6,Khairul Anuar Mohamad,MYS,2,Lucas Daniel,FRA
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Jean-Charles Valladont,FRA,6,Khairul Anuar Mohamad,MYS,2,Pierre Plihon,FRA
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Jean-Charles Valladont,FRA,6,Khairul Anuar Mohamad,MYS,2,Jean-Charles Valladont,FRA
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Jean-Charles Valladont,FRA,6,Muhammad Akmal Nor Hasrin,MYS,2,Lucas Daniel,FRA
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Jean-Charles Valladont,FRA,6,Muhammad Akmal Nor Hasrin,MYS,2,Pierre Plihon,FRA
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Jean-Charles Valladont,FRA,6,Muhammad Akmal Nor Hasrin,MYS,2,Jean-Charles Valladont,FRA
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Marcus Vinicius D'Almeida,BRA,2,Gu Xuesong,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Marcus Vinicius D'Almeida,BRA,2,Gu Xuesong,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Marcus Vinicius D'Almeida,BRA,2,Gu Xuesong,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Marcus Vinicius D'Almeida,BRA,2,Wang Dapeng,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Marcus Vinicius D'Almeida,BRA,2,Wang Dapeng,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Marcus Vinicius D'Almeida,BRA,2,Wang Dapeng,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Marcus Vinicius D'Almeida,BRA,2,Xing Yu,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Marcus Vinicius D'Almeida,BRA,2,Xing Yu,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Marcus Vinicius D'Almeida,BRA,2,Xing Yu,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Bernardo Oliveira,BRA,2,Gu Xuesong,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Bernardo Oliveira,BRA,2,Gu Xuesong,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Bernardo Oliveira,BRA,2,Gu Xuesong,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Bernardo Oliveira,BRA,2,Wang Dapeng,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Bernardo Oliveira,BRA,2,Wang Dapeng,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Bernardo Oliveira,BRA,2,Wang Dapeng,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Bernardo Oliveira,BRA,2,Xing Yu,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Bernardo Oliveira,BRA,2,Xing Yu,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Bernardo Oliveira,BRA,2,Xing Yu,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Daniel Rezende Xavier,BRA,2,Gu Xuesong,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Daniel Rezende Xavier,BRA,2,Gu Xuesong,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Daniel Rezende Xavier,BRA,2,Gu Xuesong,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Daniel Rezende Xavier,BRA,2,Wang Dapeng,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Daniel Rezende Xavier,BRA,2,Wang Dapeng,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Daniel Rezende Xavier,BRA,2,Wang Dapeng,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Daniel Rezende Xavier,BRA,2,Xing Yu,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Daniel Rezende Xavier,BRA,2,Xing Yu,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Daniel Rezende Xavier,BRA,2,Xing Yu,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Kao Hao-wen,TPE,2,Riau Ega Agatha,IDN,6,Riau Ega Agatha,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Kao Hao-wen,TPE,2,Riau Ega Agatha,IDN,6,Hendra Purnama,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Kao Hao-wen,TPE,2,Riau Ega Agatha,IDN,6,Muhammad Wijaya,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Kao Hao-wen,TPE,2,Hendra Purnama,IDN,6,Riau Ega Agatha,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Kao Hao-wen,TPE,2,Hendra Purnama,IDN,6,Hendra Purnama,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Kao Hao-wen,TPE,2,Hendra Purnama,IDN,6,Muhammad Wijaya,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Kao Hao-wen,TPE,2,Muhammad Wijaya,IDN,6,Riau Ega Agatha,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Kao Hao-wen,TPE,2,Muhammad Wijaya,IDN,6,Hendra Purnama,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Kao Hao-wen,TPE,2,Muhammad Wijaya,IDN,6,Muhammad Wijaya,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Wei Chun-heng,TPE,2,Riau Ega Agatha,IDN,6,Riau Ega Agatha,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Wei Chun-heng,TPE,2,Riau Ega Agatha,IDN,6,Hendra Purnama,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Wei Chun-heng,TPE,2,Riau Ega Agatha,IDN,6,Muhammad Wijaya,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Wei Chun-heng,TPE,2,Hendra Purnama,IDN,6,Riau Ega Agatha,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Wei Chun-heng,TPE,2,Hendra Purnama,IDN,6,Hendra Purnama,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Wei Chun-heng,TPE,2,Hendra Purnama,IDN,6,Muhammad Wijaya,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Wei Chun-heng,TPE,2,Muhammad Wijaya,IDN,6,Riau Ega Agatha,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Wei Chun-heng,TPE,2,Muhammad Wijaya,IDN,6,Hendra Purnama,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Wei Chun-heng,TPE,2,Muhammad Wijaya,IDN,6,Muhammad Wijaya,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Yu Guan-lin,TPE,2,Riau Ega Agatha,IDN,6,Riau Ega Agatha,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Yu Guan-lin,TPE,2,Riau Ega Agatha,IDN,6,Hendra Purnama,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Yu Guan-lin,TPE,2,Riau Ega Agatha,IDN,6,Muhammad Wijaya,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Yu Guan-lin,TPE,2,Hendra Purnama,IDN,6,Riau Ega Agatha,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Yu Guan-lin,TPE,2,Hendra Purnama,IDN,6,Hendra Purnama,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Yu Guan-lin,TPE,2,Hendra Purnama,IDN,6,Muhammad Wijaya,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Yu Guan-lin,TPE,2,Muhammad Wijaya,IDN,6,Riau Ega Agatha,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Yu Guan-lin,TPE,2,Muhammad Wijaya,IDN,6,Hendra Purnama,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,1/8 ELIMINATION,Yu Guan-lin,TPE,2,Muhammad Wijaya,IDN,6,Muhammad Wijaya,IDN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Kim Woo-jin,KOR,6,Sjef van den Berg,NLD,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Kim Woo-jin,KOR,6,Sjef van den Berg,NLD,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Kim Woo-jin,KOR,6,Sjef van den Berg,NLD,0,Lee Seung-yun,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Kim Woo-jin,KOR,6,Mitch Dielemans,NLD,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Kim Woo-jin,KOR,6,Mitch Dielemans,NLD,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Kim Woo-jin,KOR,6,Mitch Dielemans,NLD,0,Lee Seung-yun,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Kim Woo-jin,KOR,6,Rick van der Ven,NLD,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Kim Woo-jin,KOR,6,Rick van der Ven,NLD,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Kim Woo-jin,KOR,6,Rick van der Ven,NLD,0,Lee Seung-yun,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Ku Bon-chan,KOR,6,Sjef van den Berg,NLD,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Ku Bon-chan,KOR,6,Sjef van den Berg,NLD,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Ku Bon-chan,KOR,6,Sjef van den Berg,NLD,0,Lee Seung-yun,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Ku Bon-chan,KOR,6,Mitch Dielemans,NLD,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Ku Bon-chan,KOR,6,Mitch Dielemans,NLD,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Ku Bon-chan,KOR,6,Mitch Dielemans,NLD,0,Lee Seung-yun,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Ku Bon-chan,KOR,6,Rick van der Ven,NLD,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Ku Bon-chan,KOR,6,Rick van der Ven,NLD,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Ku Bon-chan,KOR,6,Rick van der Ven,NLD,0,Lee Seung-yun,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lee Seung-yun,KOR,6,Sjef van den Berg,NLD,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lee Seung-yun,KOR,6,Sjef van den Berg,NLD,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lee Seung-yun,KOR,6,Sjef van den Berg,NLD,0,Lee Seung-yun,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lee Seung-yun,KOR,6,Mitch Dielemans,NLD,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lee Seung-yun,KOR,6,Mitch Dielemans,NLD,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lee Seung-yun,KOR,6,Mitch Dielemans,NLD,0,Lee Seung-yun,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lee Seung-yun,KOR,6,Rick van der Ven,NLD,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lee Seung-yun,KOR,6,Rick van der Ven,NLD,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lee Seung-yun,KOR,6,Rick van der Ven,NLD,0,Lee Seung-yun,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lucas Daniel,FRA,3,Alec Potts,AUS,5,Alec Potts,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lucas Daniel,FRA,3,Alec Potts,AUS,5,Ryan Tyack,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lucas Daniel,FRA,3,Alec Potts,AUS,5,Taylor Worth,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lucas Daniel,FRA,3,Ryan Tyack,AUS,5,Alec Potts,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lucas Daniel,FRA,3,Ryan Tyack,AUS,5,Ryan Tyack,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lucas Daniel,FRA,3,Ryan Tyack,AUS,5,Taylor Worth,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lucas Daniel,FRA,3,Taylor Worth,AUS,5,Alec Potts,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lucas Daniel,FRA,3,Taylor Worth,AUS,5,Ryan Tyack,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Lucas Daniel,FRA,3,Taylor Worth,AUS,5,Taylor Worth,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Pierre Plihon,FRA,3,Alec Potts,AUS,5,Alec Potts,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Pierre Plihon,FRA,3,Alec Potts,AUS,5,Ryan Tyack,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Pierre Plihon,FRA,3,Alec Potts,AUS,5,Taylor Worth,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Pierre Plihon,FRA,3,Ryan Tyack,AUS,5,Alec Potts,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Pierre Plihon,FRA,3,Ryan Tyack,AUS,5,Ryan Tyack,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Pierre Plihon,FRA,3,Ryan Tyack,AUS,5,Taylor Worth,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Pierre Plihon,FRA,3,Taylor Worth,AUS,5,Alec Potts,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Pierre Plihon,FRA,3,Taylor Worth,AUS,5,Ryan Tyack,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Pierre Plihon,FRA,3,Taylor Worth,AUS,5,Taylor Worth,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Jean-Charles Valladont,FRA,3,Alec Potts,AUS,5,Alec Potts,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Jean-Charles Valladont,FRA,3,Alec Potts,AUS,5,Ryan Tyack,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Jean-Charles Valladont,FRA,3,Alec Potts,AUS,5,Taylor Worth,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Jean-Charles Valladont,FRA,3,Ryan Tyack,AUS,5,Alec Potts,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Jean-Charles Valladont,FRA,3,Ryan Tyack,AUS,5,Ryan Tyack,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Jean-Charles Valladont,FRA,3,Ryan Tyack,AUS,5,Taylor Worth,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Jean-Charles Valladont,FRA,3,Taylor Worth,AUS,5,Alec Potts,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Jean-Charles Valladont,FRA,3,Taylor Worth,AUS,5,Ryan Tyack,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Jean-Charles Valladont,FRA,3,Taylor Worth,AUS,5,Taylor Worth,AUS
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Marco Galiazzo,ITA,0,Gu Xuesong,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Marco Galiazzo,ITA,0,Gu Xuesong,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Marco Galiazzo,ITA,0,Gu Xuesong,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Marco Galiazzo,ITA,0,Wang Dapeng,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Marco Galiazzo,ITA,0,Wang Dapeng,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Marco Galiazzo,ITA,0,Wang Dapeng,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Marco Galiazzo,ITA,0,Xing Yu,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Marco Galiazzo,ITA,0,Xing Yu,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Marco Galiazzo,ITA,0,Xing Yu,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Mauro Nespoli,ITA,0,Gu Xuesong,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Mauro Nespoli,ITA,0,Gu Xuesong,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Mauro Nespoli,ITA,0,Gu Xuesong,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Mauro Nespoli,ITA,0,Wang Dapeng,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Mauro Nespoli,ITA,0,Wang Dapeng,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Mauro Nespoli,ITA,0,Wang Dapeng,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Mauro Nespoli,ITA,0,Xing Yu,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Mauro Nespoli,ITA,0,Xing Yu,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Mauro Nespoli,ITA,0,Xing Yu,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,David Pasqualucci,ITA,0,Gu Xuesong,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,David Pasqualucci,ITA,0,Gu Xuesong,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,David Pasqualucci,ITA,0,Gu Xuesong,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,David Pasqualucci,ITA,0,Wang Dapeng,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,David Pasqualucci,ITA,0,Wang Dapeng,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,David Pasqualucci,ITA,0,Wang Dapeng,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,David Pasqualucci,ITA,0,Xing Yu,CHN,6,Gu Xuesong,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,David Pasqualucci,ITA,0,Xing Yu,CHN,6,Wang Dapeng,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,David Pasqualucci,ITA,0,Xing Yu,CHN,6,Xing Yu,CHN
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Riau Ega Agatha,IDN,2,Brady Ellison,USA,6,Brady Ellison,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Riau Ega Agatha,IDN,2,Brady Ellison,USA,6,Zach Garrett,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Riau Ega Agatha,IDN,2,Brady Ellison,USA,6,Jake Kaminski,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Riau Ega Agatha,IDN,2,Zach Garrett,USA,6,Brady Ellison,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Riau Ega Agatha,IDN,2,Zach Garrett,USA,6,Zach Garrett,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Riau Ega Agatha,IDN,2,Zach Garrett,USA,6,Jake Kaminski,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Riau Ega Agatha,IDN,2,Jake Kaminski,USA,6,Brady Ellison,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Riau Ega Agatha,IDN,2,Jake Kaminski,USA,6,Zach Garrett,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Riau Ega Agatha,IDN,2,Jake Kaminski,USA,6,Jake Kaminski,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Hendra Purnama,IDN,2,Brady Ellison,USA,6,Brady Ellison,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Hendra Purnama,IDN,2,Brady Ellison,USA,6,Zach Garrett,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Hendra Purnama,IDN,2,Brady Ellison,USA,6,Jake Kaminski,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Hendra Purnama,IDN,2,Zach Garrett,USA,6,Brady Ellison,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Hendra Purnama,IDN,2,Zach Garrett,USA,6,Zach Garrett,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Hendra Purnama,IDN,2,Zach Garrett,USA,6,Jake Kaminski,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Hendra Purnama,IDN,2,Jake Kaminski,USA,6,Brady Ellison,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Hendra Purnama,IDN,2,Jake Kaminski,USA,6,Zach Garrett,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Hendra Purnama,IDN,2,Jake Kaminski,USA,6,Jake Kaminski,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Muhammad Wijaya,IDN,2,Brady Ellison,USA,6,Brady Ellison,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Muhammad Wijaya,IDN,2,Brady Ellison,USA,6,Zach Garrett,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Muhammad Wijaya,IDN,2,Brady Ellison,USA,6,Jake Kaminski,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Muhammad Wijaya,IDN,2,Zach Garrett,USA,6,Brady Ellison,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Muhammad Wijaya,IDN,2,Zach Garrett,USA,6,Zach Garrett,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Muhammad Wijaya,IDN,2,Zach Garrett,USA,6,Jake Kaminski,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Muhammad Wijaya,IDN,2,Jake Kaminski,USA,6,Brady Ellison,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Muhammad Wijaya,IDN,2,Jake Kaminski,USA,6,Zach Garrett,USA
Archery at the 2016 Summer Olympics,TEAM MEN,QUARTERFINAL,Muhammad Wijaya,IDN,2,Jake Kaminski,USA,6,Jake Kaminski,USA
Archery at the 2016 Summer Olympics,TEAM MEN,SEMI-FINAL,Kim Woo-jin,KOR,6,Alec Potts,AUS,0,Kim Woo-jin,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,SEMI-FINAL,Kim Woo-jin,KOR,6,Alec Potts,AUS,0,Ku Bon-chan,KOR
Archery at the 2016 Summer Olympics,TEAM MEN,SEMI-FINAL,Kim Woo-jin,KOR,6,Alec Potts,AUS,0,Lee Seung-yun,KOR
