championship_name,event,round_name,player_a,player_a_country,score_a,player_b,player_b_country,score_b,winner,winner_country
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Takaharu Furukawa,JPN,5,Steve Wijler,NLD,4,Hiroki Muto,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Takaharu Furukawa,JPN,5,Sjef van den Berg,NLD,4,Takaharu Furukawa,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Takaharu Furukawa,JPN,5,Sjef van den Berg,NLD,4,Yuki Kawata,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Takaharu Furukawa,JPN,5,Sjef van den Berg,NLD,4,Hiroki Muto,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Yuki Kawata,JPN,5,Gijs Broeksma,NLD,4,Takaharu Furukawa,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Yuki Kawata,JPN,5,Gijs Broeksma,NLD,4,Yuki Kawata,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Yuki Kawata,JPN,5,Gijs Broeksma,NLD,4,Hiroki Muto,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Yuki Kawata,JPN,5,Steve Wijler,NLD,4,Takaharu Furukawa,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Yuki Kawata,JPN,5,Steve Wijler,NLD,4,Yuki Kawata,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Yuki Kawata,JPN,5,Steve Wijler,NLD,4,Hiroki Muto,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Yuki Kawata,JPN,5,Sjef van den Berg,NLD,4,Takaharu Furukawa,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Yuki Kawata,JPN,5,Sjef van den Berg,NLD,4,Yuki Kawata,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Yuki Kawata,JPN,5,Sjef van den Berg,NLD,4,Hiroki Muto,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Hiroki Muto,JPN,5,Gijs Broeksma,NLD,4,Takaharu Furukawa,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Hiroki Muto,JPN,5,Gijs Broeksma,NLD,4,Yuki Kawata,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Hiroki Muto,JPN,5,Gijs Broeksma,NLD,4,Hiroki Muto,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Hiroki Muto,JPN,5,Steve Wijler,NLD,4,Takaharu Furukawa,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Hiroki Muto,JPN,5,Steve Wijler,NLD,4,Yuki Kawata,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Hiroki Muto,JPN,5,Steve Wijler,NLD,4,Hiroki Muto,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Hiroki Muto,JPN,5,Sjef van den Berg,NLD,4,Takaharu Furukawa,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Hiroki Muto,JPN,5,Sjef van den Berg,NLD,4,Yuki Kawata,JPN
Archery at the 2020 Summer Olympics,TEAM MEN,BRONZE MEDAL MATCH,Hiroki Muto,JPN,5,Sjef van den Berg,NLD,4,Hiroki Muto,JPN
