championship_name,event,round_name,player_a,player_a_country,score_a,player_b,player_b_country,score_b,winner,winner_country
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhai Yuejun,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhai Yuejun,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhai Yuejun,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Diana Kanatbek Kyzy,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Diana Kanatbek Kyzy,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Diana Kanatbek Kyzy,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Diana Kanatbek Kyzy,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Aiturgan Mamatkulova,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Aiturgan Mamatkulova,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Aiturgan Mamatkulova,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Aiturgan Mamatkulova,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Asel Sharbekova,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Asel Sharbekova,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Asel Sharbekova,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Asel Sharbekova,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,—,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,—,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,—,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,—,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Mavzuna Azimova,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Mavzuna Azimova,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Mavzuna Azimova,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Mavzuna Azimova,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Zukhro Tagaeva,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Zukhro Tagaeva,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Zukhro Tagaeva,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Zukhro Tagaeva,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Dan,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Diana Kanatbek Kyzy,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Diana Kanatbek Kyzy,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Diana Kanatbek Kyzy,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Diana Kanatbek Kyzy,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Aiturgan Mamatkulova,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Aiturgan Mamatkulova,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Aiturgan Mamatkulova,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Aiturgan Mamatkulova,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Asel Sharbekova,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Asel Sharbekova,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Asel Sharbekova,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Asel Sharbekova,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,—,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,—,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,—,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,—,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Mavzuna Azimova,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Mavzuna Azimova,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Mavzuna Azimova,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Mavzuna Azimova,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Zukhro Tagaeva,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Zukhro Tagaeva,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Zukhro Tagaeva,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Zukhro Tagaeva,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Cao Hui,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Zhai Yuejun,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Zhang Dan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Zhang Xinyan,CHN,52,Firuza Zubaydova,Kyrgyzstan,50,Zhang Xinyan,CHN
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Karakoz Askarova,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Karakoz Askarova,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Karakoz Askarova,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Karakoz Askarova,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Alina Ilyassova,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Alina Ilyassova,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Alina Ilyassova,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Alina Ilyassova,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Luiza Saidiyeva,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Luiza Saidiyeva,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Luiza Saidiyeva,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Luiza Saidiyeva,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Farida Tukebayeva,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Farida Tukebayeva,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Farida Tukebayeva,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Afisa Abdul Halil,MYS,54,Farida Tukebayeva,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Karakoz Askarova,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Karakoz Askarova,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Karakoz Askarova,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Karakoz Askarova,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Alina Ilyassova,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Alina Ilyassova,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Alina Ilyassova,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Alina Ilyassova,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Luiza Saidiyeva,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Luiza Saidiyeva,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Luiza Saidiyeva,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Luiza Saidiyeva,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Farida Tukebayeva,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Farida Tukebayeva,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Farida Tukebayeva,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nur Aliya Ghapar,MYS,54,Farida Tukebayeva,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Karakoz Askarova,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Karakoz Askarova,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Karakoz Askarova,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Karakoz Askarova,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Alina Ilyassova,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Alina Ilyassova,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Alina Ilyassova,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Alina Ilyassova,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Luiza Saidiyeva,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Luiza Saidiyeva,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Luiza Saidiyeva,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Luiza Saidiyeva,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Farida Tukebayeva,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Farida Tukebayeva,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Farida Tukebayeva,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Loke Shin Hui,MYS,54,Farida Tukebayeva,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Karakoz Askarova,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Karakoz Askarova,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Karakoz Askarova,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Karakoz Askarova,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Alina Ilyassova,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Alina Ilyassova,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Alina Ilyassova,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Alina Ilyassova,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Luiza Saidiyeva,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Luiza Saidiyeva,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Luiza Saidiyeva,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Luiza Saidiyeva,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Farida Tukebayeva,KAZ,48,Nur Afisa Abdul Halil,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Farida Tukebayeva,KAZ,48,Nur Aliya Ghapar,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Farida Tukebayeva,KAZ,48,Loke Shin Hui,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Nuramalia Haneesha Mazlan,MYS,54,Farida Tukebayeva,KAZ,48,Nuramalia Haneesha Mazlan,MYS
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Nyamjargalyn Ariunbileg,MNG,50,Ankita Bhakat,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Nyamjargalyn Ariunbileg,MNG,50,Promila Daimary,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Nyamjargalyn Ariunbileg,MNG,50,Deepika Kumari,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Nyamjargalyn Ariunbileg,MNG,50,Laxmirani Majhi,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Altangereliin Enkhtuyaa,MNG,50,Ankita Bhakat,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Altangereliin Enkhtuyaa,MNG,50,Promila Daimary,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Altangereliin Enkhtuyaa,MNG,50,Deepika Kumari,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Altangereliin Enkhtuyaa,MNG,50,Laxmirani Majhi,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Danzandorjiin Miroslava,MNG,50,Ankita Bhakat,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Danzandorjiin Miroslava,MNG,50,Promila Daimary,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Danzandorjiin Miroslava,MNG,50,Deepika Kumari,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Danzandorjiin Miroslava,MNG,50,Laxmirani Majhi,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Bishindeegiin Urantungalag,MNG,50,Ankita Bhakat,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Bishindeegiin Urantungalag,MNG,50,Promila Daimary,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Bishindeegiin Urantungalag,MNG,50,Deepika Kumari,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Ankita Bhakat,IND,55,Bishindeegiin Urantungalag,MNG,50,Laxmirani Majhi,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Promila Daimary,IND,55,Nyamjargalyn Ariunbileg,MNG,50,Ankita Bhakat,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Promila Daimary,IND,55,Nyamjargalyn Ariunbileg,MNG,50,Promila Daimary,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Promila Daimary,IND,55,Nyamjargalyn Ariunbileg,MNG,50,Deepika Kumari,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Promila Daimary,IND,55,Nyamjargalyn Ariunbileg,MNG,50,Laxmirani Majhi,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Promila Daimary,IND,55,Altangereliin Enkhtuyaa,MNG,50,Ankita Bhakat,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Promila Daimary,IND,55,Altangereliin Enkhtuyaa,MNG,50,Promila Daimary,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Promila Daimary,IND,55,Altangereliin Enkhtuyaa,MNG,50,Deepika Kumari,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Promila Daimary,IND,55,Altangereliin Enkhtuyaa,MNG,50,Laxmirani Majhi,IND
Archery at the 2018 Asian Games,RECURVE WOMEN TEAM,1/8 ELIMINATION,Promila Daimary,IND,55,Danzandorjiin Miroslava,MNG,50,Ankita Bhakat,IND
